playerId,fullName,menuName,nationality,birthDate,height,weight,handCode,positionCode,number,teamId
8477916,Borna Rendulic,Borna Rendulic,HRV,1992-03-25,74,200,R,R,71,23
8481524,Bowen Byram,Bowen Byram,CAN,2001-06-13,73,205,L,D,4,7
8470159,Boyd Gordon,Boyd Gordon,CAN,1983-10-19,72,200,R,C,27,4
8471996,Bracken Kearns,Bracken Kearns,CAN,1981-05-12,72,200,L,C,NA,1
8468504,Brad Boyes,Brad Boyes,CAN,1982-04-17,72,199,R,R,28,10
8476779,Brad Hunt,Brad Hunt,CAN,1988-08-24,69,177,L,D,17,21
8483471,Brad Lambert,Brad Lambert,FIN,2003-12-19,73,173,R,C,93,52
8474089,Brad Malone,Brad Malone,CAN,1989-05-20,74,212,L,C,24,22
8473419,Brad Marchand,Brad Marchand,CAN,1988-05-11,69,180,L,L,63,13
8473927,Brad Mills,Brad Mills,CAN,1983-05-03,72,195,R,C,51,9
8467389,Brad Richards,Brad Richards,CAN,1980-05-02,72,199,L,C,17,17
8470755,Brad Richardson,Brad Richardson,CAN,1985-02-04,72,190,L,R,13,23
8471521,Brad Staubitz,Brad Staubitz,CAN,1984-07-28,73,207,R,R,25,10
8467331,Brad Stuart,Brad Stuart,CAN,1979-11-06,74,215,L,D,17,21
8475097,Brad Thiessen,Brad Thiessen,CAN,1986-03-19,72,180,L,G,35,20
8468515,Brad Winchester,Brad Winchester,USA,1981-03-01,77,230,L,L,15,30
8474651,Braden Holtby,Braden Holtby,CAN,1989-09-16,73,215,L,G,70,25
8482073,Braden Schneider,Braden Schneider,CAN,2001-09-20,75,206,R,D,4,3
8484203,Bradly Nadeau,Bradly Nadeau,CAN,2005-05-05,71,180,R,L,29,12
8477041,Brady Austin,Brady Austin,CAN,1993-06-16,76,230,L,D,67,7
8481442,Brady Keeper,Brady Keeper,CAN,1996-06-05,72,203,R,D,36,8
8485405,Brady Martin,Brady Martin,CAN,2007-03-16,72,185,R,C,44,18
8476869,Brady Skjei,Brady Skjei,USA,1994-03-26,75,210,L,D,76,18
8480801,Brady Tkachuk,Brady Tkachuk,USA,1999-09-16,76,226,L,L,7,9
8483890,Braeden Bowman,Braeden Bowman,CAN,2003-06-26,73,205,R,R,42,54
8485385,Braeden Cootes,Braeden Cootes,CAN,2007-02-09,71,183,R,C,80,23
8477631,Brandon Baddock,Brandon Baddock,CAN,1995-03-29,75,218,L,L,79,30
8482061,Brandon Biro,Brandon Biro,CAN,1998-03-11,71,170,L,L,11,55
8475650,Brandon Bollig,Brandon Bollig,USA,1987-01-31,74,220,L,L,52,18
8483548,Brandon Bussi,Brandon Bussi,USA,1998-06-25,76,218,R,G,32,12
8478443,Brandon Carlo,Brandon Carlo,USA,1996-11-26,77,227,R,D,25,10
8475869,Brandon Davidson,Brandon Davidson,CAN,1991-08-21,74,204,L,D,88,7
8476214,Brandon DeFazio,Brandon DeFazio,CAN,1988-09-13,74,199,L,L,43,6
8471273,Brandon Dubinsky,Brandon Dubinsky,USA,1986-04-29,74,208,L,C,17,29
8479520,Brandon Duhaime,Brandon Duhaime,USA,1997-05-22,74,210,L,R,22,15
8479330,Brandon Gignac,Brandon Gignac,CAN,1997-11-07,71,195,L,C,74,8
8475759,Brandon Gormley,Brandon Gormley,CAN,1992-02-18,74,196,L,D,NA,9
8479542,Brandon Hagel,Brandon Hagel,CAN,1998-08-27,74,186,L,L,38,14
8477990,Brandon Halverson,Brandon Halverson,USA,1996-03-29,77,235,L,G,33,14
8475295,Brandon Kozun,Brandon Kozun,USA,1990-03-08,68,167,R,R,67,21
8475430,Brandon Manning,Brandon Manning,CAN,1990-06-04,73,205,L,D,26,22
8474850,Brandon Mashinter,Brandon Mashinter,CAN,1988-09-20,76,212,L,L,53,28
8474646,Brandon McMillan,Brandon McMillan,CAN,1990-03-22,71,190,L,L,21,23
8477986,Brandon Montour,Brandon Montour,CAN,1994-04-11,72,199,R,D,62,55
8475204,Brandon Pirri,Brandon Pirri,CAN,1991-04-10,73,180,L,C,73,16
8471283,Brandon Prust,Brandon Prust,CAN,1984-03-16,72,195,L,L,9,23
8476438,Brandon Saad,Brandon Saad,USA,1992-10-27,73,207,L,L,20,54
8483407,Brandon Scanlin,Brandon Scanlin,CAN,1999-06-02,76,222,L,D,58,3
8469755,Brandon Segal,Brandon Segal,CAN,1983-07-12,74,215,R,R,24,15
8474091,Brandon Sutter,Brandon Sutter,CAN,1989-02-14,75,188,R,C,20,23
8479293,Brandon Tanev,Brandon Tanev,CAN,1991-12-31,72,189,L,L,13,68
8471450,Brandon Yip,Brandon Yip,CAN,1985-04-25,73,198,R,R,32,53
8482730,Brandt Clarke,Brandt Clarke,CAN,2003-02-09,74,200,R,D,92,26
8475188,Brayden McNabb,Brayden McNabb,CAN,1991-01-21,76,215,L,D,3,54
8481167,Brayden Pachal,Brayden Pachal,CAN,1999-08-23,74,202,R,D,94,20
8478010,Brayden Point,Brayden Point,CAN,1996-03-13,71,177,R,C,21,14
8475170,Brayden Schenn,Brayden Schenn,CAN,1991-08-22,73,200,L,C,10,19
8481530,Brayden Tracey,Brayden Tracey,CAN,2001-05-28,72,186,L,L,56,24
8470601,Braydon Coburn,Braydon Coburn,CAN,1985-02-27,77,224,L,D,45,2
8469516,Brendan Bell,Brendan Bell,CAN,1983-03-31,74,205,L,D,39,3
8482153,Brendan Brisson,Brendan Brisson,USA,2001-10-22,72,188,L,C,91,3
8475848,Brendan Gallagher,Brendan Gallagher,CAN,1992-05-06,69,185,R,R,11,8
8476867,Brendan Gaunce,Brendan Gaunce,CAN,1994-03-25,74,222,L,C,16,29
8478425,Brendan Guhle,Brendan Guhle,CAN,1997-07-29,74,197,L,D,2,24
8476894,Brendan Leipsic,Brendan Leipsic,CAN,1994-05-19,71,180,L,L,28,15
8477962,Brendan Lemieux,Brendan Lemieux,USA,1996-03-15,73,215,L,L,22,12
8471705,Brendan Mikkelson,Brendan Mikkelson,CAN,1987-06-22,75,210,L,D,24,5
8459461,Brendan Morrison,Brendan Morrison,CAN,1975-08-15,71,176,L,C,17,16
8477943,Brendan Perlini,Brendan Perlini,GBR,1996-04-27,75,211,L,L,42,22
8475896,Brendan Ranford,Brendan Ranford,CAN,1992-05-03,70,205,L,L,NA,21
8475996,Brendan Shinnimin,Brendan Shinnimin,CAN,1991-01-07,70,185,L,C,39,53
8474090,Brendan Smith,Brendan Smith,CAN,1989-02-08,74,200,L,D,7,29
8476944,Brendan Woods,Brendan Woods,CAN,1992-06-11,76,210,L,L,56,12
8475455,Brenden Dillon,Brenden Dillon,CAN,1990-11-13,76,225,L,D,5,1
8466160,Brenden Morrow,Brenden Morrow,CAN,1979-01-16,71,212,L,L,10,14
8479734,Brennan Menell,Brennan Menell,USA,1997-05-24,71,183,R,D,61,4
8482747,Brennan Othmann,Brennan Othmann,CAN,2003-01-05,72,192,L,L,78,3
8470613,Brent Burns,Brent Burns,CAN,1985-03-09,77,228,R,D,84,21
8462161,Brent Johnson,Brent Johnson,USA,1977-03-12,75,199,L,G,1,5
8474698,Brent Regner,Brent Regner,CAN,1989-05-17,71,189,R,D,22,25
8470607,Brent Seabrook,Brent Seabrook,CAN,1985-04-20,75,220,R,D,NA,14
8474135,Brett Bellemore,Brett Bellemore,CAN,1988-06-25,76,225,R,D,73,12
8482132,Brett Berard,Brett Berard,USA,2002-09-09,69,175,L,L,65,3
8475757,Brett Bulmer,Brett Bulmer,CAN,1992-04-26,76,212,R,R,54,30
8471321,Brett Carson,Brett Carson,CAN,1985-11-29,76,210,R,D,3,20
8465122,Brett Clark,Brett Clark,CAN,1976-12-23,72,194,L,D,5,30
8475792,Brett Connolly,Brett Connolly,CAN,1992-05-02,75,198,R,R,20,16
8471978,Brett Festerling,Brett Festerling,CAN,1986-03-03,73,210,L,D,53,52
8474236,Brett Gallant,Brett Gallant,CAN,1988-12-28,72,191,L,L,56,29
8479353,Brett Howden,Brett Howden,CAN,1998-03-29,74,201,L,C,21,54
8476967,Brett Kulak,Brett Kulak,CAN,1994-01-06,73,192,L,D,77,5
8481517,Brett Leason,Brett Leason,CAN,1999-04-30,77,220,R,R,20,15
8471187,Brett Lebda,Brett Lebda,USA,1982-01-15,69,195,L,D,23,29
8478004,Brett Lernout,Brett Lernout,CAN,1995-09-24,76,214,R,D,8,54
8474050,Brett MacLean,Brett MacLean,CAN,1988-12-24,74,201,R,L,39,53
8479419,Brett Murray,Brett Murray,CAN,1998-07-20,77,228,L,L,57,7
8477488,Brett Pesce,Brett Pesce,USA,1994-11-15,75,206,R,D,22,1
8476439,Brett Ritchie,Brett Ritchie,CAN,1993-07-01,76,215,R,R,24,53
8478881,Brett Seney,Brett Seney,CAN,1996-02-28,69,156,L,L,62,16
8470737,Brett Sterling,Brett Sterling,USA,1984-04-24,67,175,L,L,29,19
8471840,Brett Sutter,Brett Sutter,CAN,1987-06-02,72,200,L,L,27,26
8462052,Brian Boucher,Brian Boucher,USA,1977-01-02,74,200,L,G,33,4
8470619,Brian Boyle,Brian Boyle,USA,1984-12-18,78,245,L,C,11,5
8466285,Brian Campbell,Brian Campbell,CAN,1979-05-23,70,192,L,D,51,16
8475208,Brian Dumoulin,Brian Dumoulin,USA,1991-09-06,76,215,L,D,2,26
8470880,Brian Elliott,Brian Elliott,CAN,1985-04-09,74,221,L,G,1,14
8476363,Brian Ferlin,Brian Ferlin,USA,1992-06-03,74,213,R,R,51,22
8476808,Brian Flynn,Brian Flynn,USA,1988-07-26,73,185,R,C,46,1
8471822,Brian Foster,Brian Foster,USA,1987-02-04,74,185,L,G,33,13
8476207,Brian Gibbons,Brian Gibbons,USA,1988-02-26,68,175,L,C,29,12
8467407,Brian Gionta,Brian Gionta,USA,1979-01-18,67,178,R,R,12,6
8483531,Brian Halonen,Brian Halonen,USA,1999-01-11,72,207,R,L,48,1
8474873,Brian Lashoff,Brian Lashoff,USA,1990-07-16,75,215,L,D,32,17
8471683,Brian Lee,Brian Lee,USA,1987-03-26,75,200,R,D,15,14
8467977,Brian McGrattan,Brian McGrattan,CAN,1981-09-02,76,235,R,R,40,24
8476772,Brian O'Neill,Brian O'Neill,USA,1988-06-01,69,175,L,R,18,1
8477314,Brian Pinho,Brian Pinho,USA,1995-05-11,74,188,R,C,51,2
8458525,Brian Rolston,Brian Rolston,USA,1973-02-21,74,215,L,R,12,6
8473565,Brian Strait,Brian Strait,USA,1988-01-04,73,206,L,D,47,1
8482369,Brinson Pasichnuk,Brinson Pasichnuk,CAN,1997-11-24,72,205,L,D,50,28
8478444,Brock Boeser,Brock Boeser,USA,1997-02-25,73,208,R,R,6,23
8482122,Brock Faber,Brock Faber,USA,2002-08-22,73,200,R,D,7,30
8476934,Brock McGinn,Brock McGinn,CAN,1994-02-02,72,191,L,L,26,24
8475754,Brock Nelson,Brock Nelson,USA,1991-10-15,76,205,L,C,11,21
8475980,Brody Sutter,Brody Sutter,CAN,1991-09-26,77,203,R,C,48,13
8481479,Brogan Rafferty,Brogan Rafferty,USA,1995-05-28,72,202,R,D,52,17
8469639,Brooks Laich,Brooks Laich,CAN,1983-06-23,74,200,L,C,25,26
8468498,Brooks Orpik,Brooks Orpik,USA,1980-09-26,75,217,L,D,44,15
8470774,Bruno Gervais,Bruno Gervais,CAN,1984-10-03,73,200,R,D,27,21
8467332,Bryan Allen,Bryan Allen,CAN,1980-08-21,77,223,L,D,6,8
8471254,Bryan Bickell,Bryan Bickell,CAN,1986-03-09,76,223,L,L,29,12
8474516,Bryan Lerg,Bryan Lerg,USA,1986-01-20,70,175,L,C,11,28
8473412,Bryan Little,Bryan Little,CAN,1987-11-12,72,191,R,C,NA,59
8470988,Bryan Rodney,Bryan Rodney,CAN,1984-04-22,72,195,R,D,33,18
8475810,Bryan Rust,Bryan Rust,USA,1992-05-11,71,202,R,R,17,5
8481815,Bryce Kindopp,Bryce Kindopp,CAN,1999-06-14,73,185,R,R,57,24
8460626,Bryce Salvador,Bryce Salvador,CAN,1976-02-11,75,215,L,D,24,1
8477847,Bryce Van Brabant,Bryce Van Brabant,CAN,1991-11-12,75,207,L,L,48,20
8473431,Bud Holloway,Bud Holloway,CAN,1988-03-01,72,194,R,C,52,8
8477210,Buddy Robinson,Buddy Robinson,USA,1991-09-30,78,232,R,R,53,16
8470700,Byron Bitz,Byron Bitz,CAN,1984-07-21,77,215,R,R,34,23
8475278,Byron Froese,Byron Froese,CAN,1991-03-12,72,195,R,C,51,54
8480083,C.J. Smith,C.J. Smith,USA,1994-12-01,71,191,L,L,17,3
8478058,CJ Suess,CJ Suess,USA,1994-03-17,71,190,L,L,53,52
8474029,Cade Fairchild,Cade Fairchild,USA,1989-01-15,71,190,L,D,82,53
8473504,Cal Clutterbuck,Cal Clutterbuck,CAN,1987-11-18,71,215,R,R,15,2
8479984,Cal Foote,Cal Foote,USA,1998-12-13,77,224,R,D,52,1
8471811,Cal O'Reilly,Cal O'Reilly,CAN,1986-09-30,72,188,L,C,8,30
8477361,Cal Petersen,Cal Petersen,USA,1994-10-19,74,185,R,G,40,30
8479985,Cale Fleury,Cale Fleury,CAN,1998-11-19,73,204,R,D,8,55
8480069,Cale Makar,Cale Makar,CAN,1998-10-30,72,187,R,D,8,21
8478452,Caleb Jones,Caleb Jones,USA,1997-06-06,73,184,L,D,82,5
8480884,Calen Addison,Calen Addison,CAN,2000-04-11,71,173,R,D,2,1
8482250,Callahan Burke,Callahan Burke,USA,1997-03-19,70,183,R,C,68,54
8475714,Calle Jarnkrok,Calle Jarnkrok,SWE,1991-09-25,72,193,R,C,19,10
8480157,Calle Rosen,Calle Rosen,SWE,1994-02-02,73,188,L,D,NA,19
8484221,Calum Ritchie,Calum Ritchie,CAN,2005-01-21,74,200,R,C,64,2
8476763,Calvin Heeter,Calvin Heeter,USA,1988-11-02,76,195,L,G,33,4
8475717,Calvin Pickard,Calvin Pickard,CAN,1992-04-15,73,206,L,G,30,22
8479557,Calvin Thurkauf,Calvin Thurkauf,CHE,1997-06-27,74,204,L,C,48,29
8475177,Calvin de Haan,Calvin de Haan,CAN,1991-05-09,73,192,L,D,44,3
8474715,Cam Atkinson,Cam Atkinson,USA,1989-06-05,68,178,R,R,13,14
8471216,Cam Barker,Cam Barker,CAN,1986-04-04,75,223,L,D,18,23
8479341,Cam Dineen,Cam Dineen,USA,1998-06-19,71,188,L,D,55,22
8475764,Cam Fowler,Cam Fowler,USA,1991-12-05,74,213,L,D,17,19
8480858,Cam Hillis,Cam Hillis,CAN,2000-06-24,70,189,R,C,NA,16
8470123,Cam Janssen,Cam Janssen,USA,1984-04-15,72,215,R,R,25,1
8483481,Cam Lund,Cam Lund,USA,2004-06-07,74,195,R,C,46,28
8475660,Cam Talbot,Cam Talbot,CAN,1987-07-05,75,202,L,G,39,17
8470320,Cam Ward,Cam Ward,CAN,1984-02-29,73,194,L,G,30,16
8481546,Cam York,Cam York,USA,2001-01-05,72,194,L,D,8,4
8483045,Cameron Butler,Cameron Butler,CAN,2002-06-09,76,215,R,R,37,30
8480075,Cameron Crotty,Cameron Crotty,CAN,1999-05-05,75,213,R,D,5,9
8474611,Cameron Gaunce,Cameron Gaunce,CAN,1990-03-19,73,194,L,D,33,14
8478888,Cameron Hughes,Cameron Hughes,CAN,1996-10-09,72,190,L,C,34,25
8476799,Cameron Schilling,Cameron Schilling,USA,1988-10-07,75,190,L,D,38,15
8471679,Carey Price,Carey Price,CAN,1987-08-16,75,217,L,G,31,28
8477472,Carl Dahlstrom,Carl Dahlstrom,SWE,1995-01-28,76,231,L,D,48,10
8479336,Carl Grundstrom,Carl Grundstrom,SWE,1997-12-01,72,200,L,R,91,4
8474125,Carl Gunnarsson,Carl Gunnarsson,SWE,1986-11-09,74,198,L,D,4,19
8474176,Carl Hagelin,Carl Hagelin,SWE,1988-08-23,72,183,L,L,62,15
8475159,Carl Klingberg,Carl Klingberg,SWE,1991-01-28,75,205,R,L,NA,3
8482761,Carl Lindbom,Carl Lindbom,SWE,2003-05-20,73,186,L,G,30,54
8473539,Carl Sneep,Carl Sneep,USA,1987-11-05,76,210,R,D,44,25
8471262,Carl Soderberg,Carl Soderberg,SWE,1985-10-12,75,210,L,C,34,21
8469470,Carlo Colaiacovo,Carlo Colaiacovo,CAN,1983-01-27,73,202,L,D,25,7
8479358,Carsen Twarynski,Carsen Twarynski,CAN,1997-11-24,74,198,L,L,18,55
8482781,Carson Lambos,Carson Lambos,CAN,2003-01-14,73,197,L,D,71,30
8474077,Carson McMillan,Carson McMillan,CAN,1988-09-10,73,196,R,R,45,30
8480292,Carson Meyer,Carson Meyer,USA,1997-08-18,71,187,R,R,49,7
8477369,Carson Soucy,Carson Soucy,CAN,1994-07-27,76,211,L,D,4,2
8475154,Carter Ashton,Carter Ashton,CAN,1991-04-01,75,215,L,R,37,14
8474844,Carter Bancks,Carter Bancks,CAN,1989-08-09,71,181,L,L,46,20
8476211,Carter Camper,Carter Camper,USA,1988-07-06,69,176,R,C,NA,1
8479394,Carter Hart,Carter Hart,CAN,1998-08-13,74,196,L,G,79,54
8475622,Carter Hutton,Carter Hutton,CAN,1985-12-19,72,211,L,G,40,10
8482802,Carter Mazur,Carter Mazur,USA,2002-03-28,72,200,R,L,43,17
8477240,Carter Rowney,Carter Rowney,CAN,1989-05-10,74,208,R,C,37,17
8477409,Carter Verhaeghe,Carter Verhaeghe,CAN,1995-08-14,74,183,L,C,23,13
8478376,Casey Bailey,Casey Bailey,USA,1991-10-27,75,195,R,R,37,9
8475231,Casey Cizikas,Casey Cizikas,CAN,1991-02-27,71,191,L,C,53,2
8479193,Casey DeSmith,Casey DeSmith,USA,1991-08-13,72,188,L,G,1,25
8479578,Casey Fitzgerald,Casey Fitzgerald,USA,1997-02-25,71,188,R,D,45,3
8479999,Casey Mittelstadt,Casey Mittelstadt,USA,1998-11-22,73,205,L,C,11,6
8479268,Casey Nelson,Casey Nelson,USA,1992-07-18,73,185,R,D,8,7
8475602,Casey Wellman,Casey Wellman,USA,1987-10-18,72,173,R,C,48,15
8480051,Cayden Primeau,Cayden Primeau,USA,1999-08-11,75,205,L,G,30,12
8476975,Cedric Paquette,Cedric Paquette,CAN,1993-08-13,72,205,L,C,13,8
8473638,Cedrick Desjardins,Cedrick Desjardins,CAN,1985-09-30,72,192,R,G,NA,3
8476827,Chad Billins,Chad Billins,USA,1989-05-26,70,180,L,D,41,23
8473434,Chad Johnson,Chad Johnson,CAN,1986-06-10,75,197,L,G,1,24
8469812,Chad LaRose,Chad LaRose,USA,1982-03-27,70,181,R,R,59,12
8471885,Chad Rau,Chad Rau,USA,1987-01-18,71,198,R,C,36,28
8477244,Chad Ruhwedel,Chad Ruhwedel,USA,1990-05-07,71,189,R,D,5,3
8476905,Chandler Stephenson,Chandler Stephenson,CAN,1994-04-22,72,201,L,C,9,55
8480426,Charle-Edouard D'Astous,Charle-Edouard D'Astous,CAN,1998-04-21,74,211,L,D,51,14
8484428,Charles Alexis Legault,Charles Alexis Legault,CAN,2003-09-05,76,220,R,D,62,12
8476948,Charles Hudon,Charles Hudon,CAN,1994-06-23,70,190,L,L,54,26
8475745,Charlie Coyle,Charlie Coyle,USA,1992-03-02,75,221,R,C,3,29
8479292,Charlie Lindgren,Charlie Lindgren,USA,1993-12-18,74,190,R,G,79,15
8479325,Charlie McAvoy,Charlie McAvoy,USA,1997-12-21,73,211,R,D,73,6
8476322,Chase Balisy,Chase Balisy,USA,1992-02-02,71,179,L,C,23,9
8482507,Chase Bradley,Chase Bradley,USA,2002-01-09,71,180,L,L,38,21
8478029,Chase De Leo,Chase De Leo,USA,1995-10-25,69,186,L,L,69,24
8478486,Chase Pearson,Chase Pearson,CAN,1997-08-23,75,202,L,C,46,17
8479597,Chase Priskie,Chase Priskie,USA,1996-03-19,72,185,R,D,56,30
8476224,Chay Genoway,Chay Genoway,CAN,1986-12-20,69,177,L,D,47,15
8477453,Chris Bigras,Chris Bigras,CAN,1995-02-22,73,191,L,D,28,4
8471246,Chris Bourque,Chris Bourque,USA,1986-01-29,68,174,L,L,56,15
8475648,Chris Breen,Chris Breen,CAN,1989-06-29,79,226,L,D,42,6
8475161,Chris Brown,Chris Brown,USA,1991-02-03,74,208,R,R,NA,3
8471761,Chris Butler,Chris Butler,USA,1986-10-27,73,196,L,D,25,19
8470329,Chris Campoli,Chris Campoli,CAN,1984-07-09,72,200,L,D,17,8
8472368,Chris Conner,Chris Conner,USA,1983-12-23,67,181,L,R,38,4
8476904,Chris Driedger,Chris Driedger,CAN,1994-05-18,76,210,L,G,60,52
8470274,Chris Higgins,Chris Higgins,USA,1983-06-02,72,205,L,L,20,23
8467967,Chris Kelly,Chris Kelly,CAN,1980-11-11,72,190,L,C,22,24
8475184,Chris Kreider,Chris Kreider,USA,1991-04-30,75,232,L,L,20,24
8470543,Chris Kunitz,Chris Kunitz,CAN,1979-09-26,72,188,L,L,14,16
8462152,Chris Mason,Chris Mason,CAN,1976-04-20,72,198,L,G,30,18
8474535,Chris Mueller,Chris Mueller,USA,1986-03-06,70,201,R,C,38,24
8467493,Chris Neil,Chris Neil,CAN,1979-06-18,73,209,R,R,25,9
8464956,Chris Phillips,Chris Phillips,CAN,1978-03-09,75,219,L,D,4,9
8470871,Chris Porter,Chris Porter,CAN,1984-05-29,73,206,L,L,7,30
8459424,Chris Pronger,Chris Pronger,CAN,1974-10-10,78,220,L,D,NA,53
8473485,Chris Stewart,Chris Stewart,CAN,1987-10-30,74,242,R,R,44,4
8473589,Chris Summers,Chris Summers,USA,1988-02-05,74,207,L,D,55,5
8475690,Chris Tanev,Chris Tanev,CAN,1989-12-20,75,200,R,D,8,10
8474052,Chris Terry,Chris Terry,CAN,1989-04-07,70,191,L,L,15,17
8469501,Chris Thorburn,Chris Thorburn,CAN,1983-06-03,75,235,R,R,22,19
8476919,Chris Tierney,Chris Tierney,CAN,1994-07-01,73,191,L,C,11,1
8471762,Chris VandeVelde,Chris VandeVelde,USA,1987-03-15,74,190,L,C,76,4
8475780,Chris Wagner,Chris Wagner,USA,1991-05-27,72,192,R,R,14,21
8475227,Chris Wideman,Chris Wideman,USA,1990-01-07,70,180,R,D,6,8
8477043,Christian Djoos,Christian Djoos,SWE,1994-08-06,72,180,L,D,44,17
8477989,Christian Dvorak,Christian Dvorak,USA,1996-02-02,73,190,L,C,22,4
8469555,Christian Ehrhoff,Christian Ehrhoff,DEU,1982-07-06,74,201,L,D,55,16
8478432,Christian Fischer,Christian Fischer,USA,1997-04-15,74,212,R,R,36,29
8477850,Christian Folin,Christian Folin,SWE,1991-02-09,76,204,R,D,32,8
8478868,Christian Jaros,Christian Jaros,SVK,1996-04-02,75,222,R,D,48,29
8475749,Christian Thomas,Christian Thomas,CAN,1992-05-26,69,175,R,L,39,15
8478846,Christian Wolanin,Christian Wolanin,CAN,1995-03-17,74,190,L,D,86,23
8478036,Christoffer Ehn,Christoffer Ehn,SWE,1996-04-05,75,195,L,C,70,17
8477006,Christoph Bertschy,Christoph Bertschy,CHE,1994-04-05,70,185,R,C,22,1
8474018,Christopher DiDomenico,Christopher DiDomenico,CAN,1989-02-20,71,174,R,L,49,16
8476444,Christopher Gibson,Christopher Gibson,FIN,1992-12-27,74,217,L,G,1,55
8469467,Chuck Kobasew,Chuck Kobasew,CAN,1982-04-17,72,192,R,R,12,5
8478056,Clark Bishop,Clark Bishop,CAN,1996-03-29,73,197,L,C,61,20
8470667,Clarke MacArthur,Clarke MacArthur,CAN,1985-04-06,72,192,L,L,16,9
8473512,Claude Giroux,Claude Giroux,CAN,1988-01-12,71,186,R,R,28,9
8483532,Clay Stevenson,Clay Stevenson,CAN,1999-03-03,76,195,L,G,33,15
8472262,Clay Wilson,Clay Wilson,USA,1983-04-05,72,195,L,D,21,20
8479343,Clayton Keller,Clayton Keller,USA,1998-07-29,70,175,L,R,9,68
8470886,Clayton Stoner,Clayton Stoner,CAN,1985-02-19,76,216,L,D,4,54
8474042,Cody Almond,Cody Almond,CAN,1989-07-24,74,199,L,C,12,30
8471760,Cody Bass,Cody Bass,CAN,1987-01-07,72,205,R,C,16,18
8476879,Cody Ceci,Cody Ceci,CAN,1993-12-21,75,210,R,D,5,26
8475236,Cody Eakin,Cody Eakin,CAN,1991-05-24,72,196,L,C,20,7
8471742,Cody Franson,Cody Franson,CAN,1987-08-08,77,224,R,D,11,16
8479996,Cody Glass,Cody Glass,CAN,1999-04-01,75,201,R,C,12,1
8474597,Cody Goloubef,Cody Goloubef,CAN,1989-11-30,73,190,R,D,17,9
8474570,Cody Hodgson,Cody Hodgson,CAN,1990-02-18,72,191,R,C,11,18
8477832,Cody Kunyk,Cody Kunyk,CAN,1990-05-20,71,195,L,R,28,14
8469591,Cody McCormick,Cody McCormick,CAN,1983-04-18,74,222,R,C,8,7
8471657,Cody McLeod,Cody McLeod,CAN,1984-06-26,74,204,L,L,55,18
8469474,Colby Armstrong,Colby Armstrong,CAN,1982-11-23,74,185,R,R,20,8
8477529,Colby Cave,Colby Cave,CAN,1994-12-26,73,200,L,C,12,22
8474606,Colby Robak,Colby Robak,CAN,1990-04-24,75,194,L,D,48,24
8478367,Cole Bardreau,Cole Bardreau,USA,1993-07-22,70,184,R,C,54,2
8481540,Cole Caufield,Cole Caufield,USA,2001-01-02,68,175,R,R,13,8
8480252,Cole Guttman,Cole Guttman,USA,1999-04-06,69,167,R,C,82,26
8481043,Cole Koepke,Cole Koepke,USA,1998-05-17,73,207,L,L,45,52
8484287,Cole McWard,Cole McWard,USA,2001-06-09,74,196,R,D,4,2
8482149,Cole Perfetti,Cole Perfetti,CAN,2002-01-01,71,185,L,C,91,52
8481133,Cole Reinhardt,Cole Reinhardt,CAN,2000-02-01,73,207,L,L,23,54
8476766,Cole Schneider,Cole Schneider,USA,1990-08-26,74,199,L,L,29,18
8481655,Cole Schwindt,Cole Schwindt,CAN,2001-04-25,75,210,R,R,79,13
8482705,Cole Sillinger,Cole Sillinger,USA,2003-05-16,72,202,L,C,4,29
8482062,Cole Smith,Cole Smith,USA,1995-10-28,75,195,L,R,36,18
8476278,Colin Blackwell,Colin Blackwell,USA,1993-03-28,68,181,R,C,15,25
8470662,Colin Fraser,Colin Fraser,CAN,1985-01-28,73,190,L,C,29,19
8471862,Colin Greening,Colin Greening,CAN,1986-03-09,74,210,L,C,38,10
8470644,Colin McDonald,Colin McDonald,USA,1984-09-30,74,208,R,R,36,4
8476525,Colin Miller,Colin Miller,CAN,1992-10-29,73,200,R,D,6,52
8476536,Colin Smith,Colin Smith,CAN,1993-06-20,70,185,R,C,37,10
8469582,Colin Stuart,Colin Stuart,USA,1982-07-08,74,205,L,L,49,23
8465005,Colin White,Colin White 1,CAN,1977-12-12,76,215,L,D,5,28
8478400,Colin White,Colin White 2,USA,1997-01-30,73,195,R,C,16,28
8474569,Colin Wilson,Colin Wilson,USA,1989-10-20,73,215,L,C,22,21
8480420,Collin Delia,Collin Delia,USA,1994-06-20,74,208,L,G,60,22
8484911,Collin Graf,Collin Graf,USA,2002-09-21,73,190,R,R,51,28
8481551,Colten Ellis,Colten Ellis,CAN,2000-10-05,73,191,L,G,92,7
8474575,Colten Teubert,Colten Teubert,CAN,1990-03-08,76,195,R,D,33,22
8482703,Colton Dach,Colton Dach,CAN,2003-01-04,76,218,L,C,34,16
8474121,Colton Gillies,Colton Gillies,CAN,1989-02-12,76,208,L,C,9,29
8468778,Colton Orr,Colton Orr,CAN,1982-03-03,75,222,R,R,28,10
8476892,Colton Parayko,Colton Parayko,CAN,1993-05-12,78,228,R,D,55,19
8474098,Colton Sceviour,Colton Sceviour,CAN,1989-04-20,72,190,R,C,70,22
8476925,Colton Sissons,Colton Sissons,CAN,1993-11-05,73,200,R,C,10,54
8478841,Colton White,Colton White,CAN,1997-05-03,73,187,L,D,45,1
